,image_name,Good,Usable,Reject
11267,14149_right,0.98759115,0.009964844,0.008266405
11268,14152_left,0.98422563,0.012955201,0.007955621
11269,14152_right,0.9849673,0.012061254,0.008763716
11270,14153_left,0.036607057,0.8266342,0.18858151
11271,14153_right,0.045434475,0.94616854,0.051647287
11272,14154_left,0.9351328,0.053416006,0.014128941
11273,14154_right,0.06758678,0.02561755,0.8953507
11274,14158_left,0.9875852,0.0099701,0.008266636
11275,14158_right,0.98523927,0.012020589,0.008445443
11276,14159_left,0.9614567,0.033835568,0.009755718
11277,14159_right,0.98635405,0.011017078,0.008431387
11278,14160_left,0.025042752,0.038826354,0.953673
11279,14160_right,0.02500274,0.03888991,0.9537887
11280,14161_left,0.038346425,0.9341063,0.07225032
11281,14161_right,0.042249333,0.94532114,0.05653177
11282,14164_left,0.987591,0.009965004,0.0082664285
11283,14164_right,0.96820116,0.029483972,0.007174704
11284,14169_left,0.044013683,0.9490168,0.051425282
11285,14169_right,0.98759127,0.009964844,0.008266397
11286,14173_left,0.05115327,0.9409777,0.04823306
11287,14173_right,0.8911706,0.1030101,0.011501994
11288,14175_left,0.02491255,0.04175413,0.95148903
11289,14175_right,0.024758339,0.03968397,0.95350534
11290,14181_left,0.978671,0.017625703,0.009046283
11291,14181_right,0.95321363,0.041075815,0.0091644125
11292,14186_left,0.0394766,0.9340246,0.06619694
11293,14186_right,0.044206876,0.94952005,0.050543725
11294,14189_left,0.20010348,0.7828641,0.023787325
11295,14189_right,0.98484033,0.012365054,0.008463684
11296,14191_left,0.048527863,0.9378774,0.055098135
11297,14191_right,0.052287113,0.928808,0.056098886
11298,14193_left,0.024818787,0.03925305,0.95385444
11299,14193_right,0.024990596,0.038872413,0.9535514
11300,14195_left,0.024732793,0.042373363,0.95140624
11301,14195_right,0.036226414,0.6726606,0.3346778
11302,14198_left,0.98724896,0.010202223,0.008442273
11303,14198_right,0.12225848,0.8557937,0.049350746
11304,14199_left,0.0485886,0.8897497,0.08502516
11305,14199_right,0.97922236,0.016613256,0.009440547
11306,14200_left,0.025256444,0.041593157,0.95125115
11307,14200_right,0.03648896,0.657762,0.30742243
11308,14201_left,0.03396684,0.70729643,0.22518684
11309,14201_right,0.046534095,0.94523555,0.050717555
11310,14202_left,0.037318252,0.7665214,0.16394512
11311,14202_right,0.023981404,0.04877184,0.9442355
11312,14204_left,0.98759127,0.00996484,0.008266405
11313,14204_right,0.98759127,0.009964834,0.008266409
11314,14205_left,0.787872,0.19327374,0.014975505
11315,14205_right,0.8210306,0.16274603,0.009880136
11316,14212_left,0.024824014,0.03971681,0.95349145
11317,14212_right,0.024650045,0.0390422,0.9543291
11318,14213_left,0.59631336,0.37800536,0.022975454
11319,14213_right,0.0676525,0.92588156,0.04505269
11320,14216_left,0.024654057,0.038938634,0.9544165
11321,14216_right,0.022616802,0.71902823,0.30591103
11322,14218_left,0.024844207,0.040697087,0.9522693
11323,14218_right,0.07987869,0.9039825,0.044607025
11324,14219_left,0.024653153,0.03998614,0.9532425
11325,14219_right,0.022610867,0.0965156,0.8985062
11326,14224_left,0.04391585,0.9488619,0.051220164
11327,14224_right,0.8711344,0.12236648,0.01181915
11328,14227_left,0.037900727,0.74662846,0.18001944
11329,14227_right,0.035129778,0.71646357,0.21403457
11330,14228_left,0.043336887,0.9502254,0.050983205
11331,14228_right,0.034886986,0.9168232,0.0965955
11332,14237_left,0.024780245,0.039110553,0.9539754
11333,14237_right,0.9547492,0.036537368,0.013558252
11334,14242_left,0.22665295,0.5976963,0.05436288
11335,14242_right,0.050674677,0.9218775,0.06871066
11336,14245_left,0.75004274,0.019060263,0.17683806
11337,14245_right,0.24265726,0.058385212,0.61661553
11338,14248_left,0.80636907,0.19116876,0.013725405
11339,14248_right,0.98364234,0.013617435,0.008245307
11340,14249_left,0.027461827,0.0512923,0.93964267
11341,14249_right,0.03327017,0.26753005,0.71857595
11342,14251_left,0.043244403,0.9502871,0.05100148
11343,14251_right,0.043494355,0.9495467,0.05124503
11344,14253_left,0.043568525,0.94935435,0.05147457
11345,14253_right,0.050040945,0.94378483,0.048577305
11346,14254_left,0.97224617,0.019712677,0.016949004
11347,14254_right,0.047444876,0.9454621,0.051377755
11348,14256_left,0.061752573,0.9302478,0.04423873
11349,14256_right,0.9875759,0.009979513,0.008264201
11350,14257_left,0.9875881,0.009967376,0.008266073
11351,14257_right,0.98758715,0.009967648,0.008267069
11352,14258_left,0.026035989,0.098277204,0.8884815
11353,14258_right,0.96465933,0.030095061,0.010146955
11354,14262_left,0.066181,0.899084,0.062852934
11355,14262_right,0.096897416,0.721115,0.12284668
11356,14269_left,0.94545305,0.043583006,0.012642926
11357,14269_right,0.58226323,0.38618475,0.016704343
11358,14270_left,0.06876348,0.7701268,0.14149234
11359,14270_right,0.14176649,0.52618444,0.17108986
11360,14279_left,0.14817496,0.84315646,0.03170195
11361,14279_right,0.63742185,0.34092182,0.013358649
11362,14281_left,0.024670739,0.038968865,0.95434713
11363,14281_right,0.024762323,0.04070051,0.9519166
11364,14282_left,0.9873111,0.010195014,0.008323844
11365,14282_right,0.98759127,0.009964844,0.0082664015
11366,14283_left,0.9871141,0.010346797,0.008362984
11367,14283_right,0.08122249,0.9102403,0.042257555
11368,14285_left,0.98396456,0.01340325,0.008004566
11369,14285_right,0.97239774,0.023347637,0.009488845
11370,14292_left,0.116923496,0.8829516,0.040637836
11371,14292_right,0.042658065,0.9484063,0.053045884
11372,14293_left,0.042998374,0.94761956,0.052915134
11373,14293_right,0.043880373,0.94446373,0.054137338
11374,14297_left,0.9605706,0.01467937,0.020166047
11375,14297_right,0.92020607,0.01245102,0.07830744
11376,14299_left,0.98759127,0.0099648535,0.008266386
11377,14299_right,0.9875853,0.009970292,0.008265361
11378,14300_left,0.3851249,0.5786949,0.02099377
11379,14300_right,0.9875616,0.009983631,0.008278688
11380,14304_left,0.274797,0.6915887,0.043879043
11381,14304_right,0.36563024,0.5836335,0.039321423
11382,14305_left,0.024735074,0.04076768,0.95274705
11383,14305_right,0.26585838,0.7120527,0.026596934
11384,14306_left,0.024713114,0.03926557,0.9540177
11385,14306_right,0.024714213,0.03901973,0.954208
11386,14310_left,0.028668014,0.07814261,0.9004583
11387,14310_right,0.12712292,0.847649,0.045562964
11388,14311_left,0.98758954,0.009964143,0.0082675265
11389,14311_right,0.9809965,0.0140844025,0.010903525
11390,14313_left,0.9849739,0.012829201,0.007130204
11391,14313_right,0.987591,0.009965017,0.00826648
11392,14315_left,0.93396163,0.047117896,0.018457143
11393,14315_right,0.9863094,0.009428987,0.00914975
11394,14317_left,0.08921239,0.8989113,0.037320837
11395,14317_right,0.06840457,0.92187035,0.043299858
11396,14320_left,0.04364968,0.9401036,0.05698563
11397,14320_right,0.045550317,0.93673843,0.05800399
11398,14323_left,0.987591,0.009964985,0.0082664015
11399,14323_right,0.9875908,0.009964872,0.008266601
11400,14325_left,0.04563844,0.9259944,0.068605684
11401,14325_right,0.0399856,0.8974722,0.10401073
11402,14328_left,0.97594666,0.0186613,0.008490115
11403,14328_right,0.98759055,0.009965046,0.008266534
11404,14333_left,0.9826429,0.014244463,0.008732872
11405,14333_right,0.792786,0.1857935,0.02135826
11406,14336_left,0.0469786,0.94516814,0.050652966
11407,14336_right,0.025153931,0.0458251,0.9475973
11408,14337_left,0.05456451,0.9342989,0.050057042
11409,14337_right,0.085703015,0.855925,0.06840738
11410,14339_left,0.02475973,0.042566527,0.95150566
11411,14339_right,0.049926057,0.90047723,0.0863354
11412,14340_left,0.025201077,0.066228814,0.9237499
11413,14340_right,0.05895687,0.90840334,0.052215897
11414,14344_left,0.070964254,0.8376894,0.085223384
11415,14344_right,0.9696154,0.028402934,0.006890496
11416,14345_left,0.025872556,0.12642431,0.87383634
11417,14345_right,0.9875837,0.009971098,0.008267163
11418,14350_left,0.9875393,0.0100022415,0.008286154
11419,14350_right,0.98758674,0.009967935,0.008268035
11420,14353_left,0.024879975,0.044844832,0.94678223
11421,14353_right,0.9875907,0.0099653425,0.008266315
11422,14354_left,0.96916324,0.0065848604,0.022715745
11423,14354_right,0.15617678,0.4400272,0.31839457
11424,14355_left,0.987546,0.010004919,0.008261063
11425,14355_right,0.987587,0.0099690035,0.008265865
11426,14356_left,0.8857352,0.09468429,0.014027573
11427,14356_right,0.9875901,0.009965756,0.008266464
11428,14359_left,0.9782317,0.018397579,0.00900513
11429,14359_right,0.9872422,0.010256755,0.008323399
11430,14361_left,0.02564512,0.03861842,0.9524626
11431,14361_right,0.9875488,0.009988219,0.008277585
11432,14366_left,0.037517916,0.36488587,0.61948735
11433,14366_right,0.025202248,0.08169144,0.9158886
11434,14367_left,0.04199363,0.82974315,0.12194894
11435,14367_right,0.1459927,0.8493782,0.029505901
11436,14368_left,0.1302431,0.853208,0.032596797
11437,14368_right,0.98748404,0.010054799,0.008255494
11438,14371_left,0.98759115,0.009964834,0.008266413
11439,14371_right,0.98759115,0.009964821,0.008266417
11440,14374_left,0.024681259,0.038946986,0.9543575
11441,14374_right,0.02653284,0.06653797,0.9290733
11442,14375_left,0.03091401,0.49776366,0.580492
11443,14375_right,0.043295767,0.94690865,0.05384289
11444,14377_left,0.045667067,0.9436861,0.053945642
11445,14377_right,0.04146717,0.93812406,0.0652369
11446,14379_left,0.02463891,0.039726626,0.9538227
11447,14379_right,0.02466914,0.03897482,0.95434743
11448,14380_left,0.98753184,0.010030564,0.008232348
11449,14380_right,0.98750955,0.010033476,0.008277299
11450,14384_left,0.042248275,0.9478664,0.05345045
11451,14384_right,0.02467969,0.03946226,0.9538628
11452,14386_left,0.08332069,0.7859431,0.13593066
11453,14386_right,0.040895455,0.9113467,0.08336794
11454,14387_left,0.98759115,0.009964934,0.008266362
11455,14387_right,0.9875887,0.009967069,0.00826585
11456,14388_left,0.28223196,0.65338564,0.035145782
11457,14388_right,0.20249724,0.77037853,0.027757598
11458,14392_left,0.024687037,0.039106287,0.9542282
11459,14392_right,0.02486298,0.059189856,0.93950814
11460,14393_left,0.030770415,0.30302802,0.6623137
11461,14393_right,0.06379466,0.9278252,0.04646834
11462,14394_left,0.987591,0.0099648675,0.008266475
11463,14394_right,0.9875882,0.00996513,0.008267981
11464,14397_left,0.9875896,0.009965305,0.008266886
11465,14397_right,0.98708713,0.009643424,0.008643398
11466,14398_left,0.98758674,0.009967479,0.008267433
11467,14398_right,0.987591,0.009964952,0.008266459
11468,14399_left,0.85506725,0.14488144,0.009342442
11469,14399_right,0.049987204,0.9427058,0.048503924
11470,14401_left,0.51260996,0.3544983,0.06721204
11471,14401_right,0.17247261,0.43620342,0.25002322
11472,14402_left,0.04439905,0.94854707,0.051209826
11473,14402_right,0.9125038,0.07325666,0.016402641
11474,14403_left,0.25750646,0.71766347,0.029420406
11475,14403_right,0.98759127,0.0099648535,0.008266389
11476,14404_left,0.31177324,0.66619533,0.018059107
11477,14404_right,0.91256124,0.077752985,0.011033532
11478,14405_left,0.024767587,0.039243817,0.9540267
11479,14405_right,0.024670023,0.038962938,0.95437574
11480,14410_left,0.023290167,0.07233188,0.9216552
11481,14410_right,0.025159707,0.068916924,0.9212016
11482,14413_left,0.9804489,0.014559484,0.012574832
11483,14413_right,0.9859502,0.011011977,0.008587052
11484,14416_left,0.03647608,0.9263046,0.0743595
11485,14416_right,0.051271956,0.9377852,0.05189021
11486,14418_left,0.98756963,0.009976776,0.008271661
11487,14418_right,0.987586,0.00996523,0.008268638
11488,14419_left,0.02470874,0.038919367,0.95426625
11489,14419_right,0.024786353,0.03891539,0.9540013
11490,14424_left,0.5883746,0.37126625,0.014719877
11491,14424_right,0.11175222,0.7393047,0.10273601
11492,14425_left,0.029575875,0.13550797,0.84450155
11493,14425_right,0.02488374,0.040032312,0.9527667
11494,14428_left,0.045376,0.5638439,0.37149152
11495,14428_right,0.03423019,0.22043414,0.79155403
11496,14430_left,0.6956078,0.2737991,0.016676085
11497,14430_right,0.5394923,0.41161552,0.022178788
11498,14431_left,0.24137868,0.73280346,0.023409445
11499,14431_right,0.024694623,0.03890364,0.9543637
11500,14432_left,0.024935108,0.039550036,0.95345545
11501,14432_right,0.9875896,0.009965842,0.008266562
11502,14436_left,0.025824014,0.046338007,0.9443721
11503,14436_right,0.024382653,0.07407533,0.91757154
11504,14440_left,0.98758835,0.009965592,0.008267781
11505,14440_right,0.9875903,0.009965319,0.008266468
11506,14443_left,0.20930468,0.72960156,0.04996169
11507,14443_right,0.16539502,0.78451943,0.05419313
11508,14444_left,0.024123222,0.19201244,0.79827225
11509,14444_right,0.04356332,0.94772094,0.052649174
11510,14446_left,0.044340678,0.9490332,0.050694235
11511,14446_right,0.047373164,0.94554037,0.049581606
11512,14449_left,0.027456643,0.06443182,0.9297297
11513,14449_right,0.12081527,0.8530734,0.040235937
11514,14450_left,0.024687318,0.040248107,0.952949
11515,14450_right,0.025953125,0.11218453,0.87640876
11516,14451_left,0.028438853,0.047146644,0.9404795
11517,14451_right,0.9873876,0.010056565,0.008380133
11518,14455_left,0.043668672,0.94959617,0.05105847
11519,14455_right,0.045129795,0.9414996,0.056214407
11520,14456_left,0.051587004,0.9397299,0.05025142
11521,14456_right,0.35495466,0.6253906,0.032555982
11522,14457_left,0.46742275,0.5514385,0.019344145
11523,14457_right,0.08102653,0.9064963,0.0436716
11524,14460_left,0.043067083,0.94803864,0.05282402
11525,14460_right,0.9875486,0.009952263,0.008290367
11526,14462_left,0.034196313,0.815729,0.16062222
11527,14462_right,0.035004646,0.80188566,0.2173137
11528,14463_left,0.9444851,0.04361839,0.015972314
11529,14463_right,0.0342527,0.89092183,0.10441564
11530,14465_left,0.024785772,0.057938278,0.9352949
11531,14465_right,0.026188845,0.050534714,0.9390584
11532,14466_left,0.987583,0.009970072,0.008268063
11533,14466_right,0.98759043,0.009965347,0.008266647
11534,14467_left,0.04251377,0.94445854,0.056174625
11535,14467_right,0.03073168,0.89916116,0.10352493
11536,14468_left,0.03003534,0.48239735,0.5609575
11537,14468_right,0.9875826,0.009960781,0.0082725715
11538,14473_left,0.9875844,0.009971178,0.00826619
11539,14473_right,0.9835935,0.012627452,0.009488407
11540,14474_left,0.024643831,0.039175097,0.9541936
11541,14474_right,0.024728239,0.0421428,0.9514267
11542,14475_left,0.046366807,0.94692427,0.05029664
11543,14475_right,0.96487826,0.031474363,0.008853491
11544,14479_left,0.6006455,0.37269968,0.01895793
11545,14479_right,0.4701102,0.5312468,0.0123194195
11546,14481_left,0.04561564,0.9405677,0.055095777
11547,14481_right,0.024663731,0.038953494,0.95437956
11548,14482_left,0.026768178,0.18826382,0.84611094
11549,14482_right,0.04527965,0.93873423,0.058318444
11550,14485_left,0.049011204,0.7672246,0.20374744
11551,14485_right,0.8855014,0.10515677,0.0103888735
11552,14486_left,0.9875008,0.010040807,0.008267531
11553,14486_right,0.93460417,0.054801114,0.006747833
11554,14490_left,0.030865055,0.3648177,0.6343552
11555,14490_right,0.058238413,0.9252081,0.050854348
11556,14495_left,0.98735553,0.010218262,0.008154609
11557,14495_right,0.9875235,0.010029532,0.008261462
11558,14501_left,0.048866455,0.94493943,0.04835858
11559,14501_right,0.22445813,0.75301594,0.030797973
11560,14504_left,0.9875437,0.010012114,0.008255919
11561,14504_right,0.8687649,0.1296669,0.009915875
11562,14510_left,0.9700421,0.0254419,0.009133583
11563,14510_right,0.97886866,0.016100012,0.01052931
11564,14511_left,0.024776733,0.04032283,0.95263994
11565,14511_right,0.02463572,0.04090474,0.95272636
11566,14522_left,0.9875836,0.00996977,0.008267554
11567,14522_right,0.98758996,0.009964548,0.008267136
11568,14526_left,0.98759055,0.009965569,0.008266162
11569,14526_right,0.98759127,0.009964881,0.008266378
11570,14528_left,0.043436535,0.950036,0.050927635
11571,14528_right,0.042175382,0.93457115,0.061640635
11572,14530_left,0.040081963,0.9401789,0.06387138
11573,14530_right,0.024794534,0.039600555,0.9536085
11574,14533_left,0.9874192,0.010144881,0.00818439
11575,14533_right,0.98753244,0.010022859,0.008251762
11576,14534_left,0.98759127,0.00996484,0.008266397
11577,14534_right,0.98759127,0.0099648535,0.008266386
11578,14535_left,0.45672864,0.55196106,0.018424775
11579,14535_right,0.5784705,0.43545163,0.013466862
11580,14537_left,0.9872602,0.010227423,0.008328218
11581,14537_right,0.987107,0.010361329,0.008349921
11582,14545_left,0.96902835,0.026770692,0.008680469
11583,14545_right,0.98756367,0.0099903075,0.008263728
11584,14548_left,0.02456166,0.039690033,0.9538887
11585,14548_right,0.024658667,0.039153278,0.95420825
11586,14549_left,0.9875617,0.009989681,0.008269529
11587,14549_right,0.9875421,0.0100114625,0.0082607
11588,14550_left,0.55682224,0.4165166,0.01795289
11589,14550_right,0.09707959,0.88772625,0.0479146
11590,14552_left,0.038349204,0.5055102,0.41341203
11591,14552_right,0.023860887,0.068539076,0.9322849
11592,14559_left,0.98650163,0.011003095,0.007969358
11593,14559_right,0.03719897,0.8686465,0.14021295
11594,14564_left,0.042015504,0.937908,0.05997222
11595,14564_right,0.78409284,0.19578026,0.009566436
11596,14566_left,0.09053176,0.88528293,0.054838892
11597,14566_right,0.8025145,0.14334205,0.027301436
11598,14567_left,0.088238545,0.89388126,0.05293982
11599,14567_right,0.9863507,0.010996854,0.00847958
11600,14568_left,0.9875547,0.009986776,0.008273863
11601,14568_right,0.9872479,0.010214284,0.008289403
11602,14569_left,0.0464293,0.9399725,0.055027872
11603,14569_right,0.039753884,0.895109,0.09519073
11604,14570_left,0.062018517,0.8656504,0.08762977
11605,14570_right,0.9875909,0.009964698,0.008266624
11606,14575_left,0.024861563,0.038790714,0.95413166
11607,14575_right,0.9875365,0.009996213,0.008285958
11608,14581_left,0.02730202,0.12362504,0.8636478
11609,14581_right,0.985136,0.011584688,0.008976334
11610,14583_left,0.98755056,0.010002308,0.008264232
11611,14583_right,0.9758439,0.018567964,0.012023602
11612,14584_left,0.030331654,0.25534633,0.76238155
11613,14584_right,0.026566038,0.12959258,0.88499373
11614,14587_left,0.043237597,0.9506143,0.050815698
11615,14587_right,0.033902302,0.6172507,0.29427227
11616,14588_left,0.98759127,0.009964858,0.008266386
11617,14588_right,0.98759127,0.009964849,0.008266389
11618,14594_left,0.12139109,0.87087524,0.042406444
11619,14594_right,0.2520498,0.6679064,0.05928533
11620,14595_left,0.9875907,0.009964627,0.008266768
11621,14595_right,0.9875438,0.010003139,0.008277002
11622,14597_left,0.024657382,0.038949966,0.95439684
11623,14597_right,0.024661247,0.038967855,0.95437133
11624,14598_left,0.04441878,0.94834185,0.051208068
11625,14598_right,0.046118006,0.94754153,0.049234565
11626,14601_left,0.98758984,0.009965286,0.008266859
11627,14601_right,0.98746836,0.010042209,0.008280752
11628,14608_left,0.024805438,0.03887537,0.9540857
11629,14608_right,0.9874615,0.00992886,0.008352508
11630,14609_left,0.7587317,0.109173425,0.085777275
11631,14609_right,0.05083999,0.13123044,0.78785306
11632,14610_left,0.98456395,0.011879511,0.00947064
11633,14610_right,0.98642296,0.010914113,0.008478482
11634,14614_left,0.7427183,0.21605627,0.013044453
11635,14614_right,0.26920632,0.63696283,0.06677417
11636,14615_left,0.98435634,0.012711369,0.008246905
11637,14615_right,0.98759115,0.009964872,0.0082664015
11638,14616_left,0.98573685,0.011464457,0.008375371
11639,14616_right,0.7641926,0.17256743,0.03579117
11640,14619_left,0.2305244,0.36648306,0.08418099
11641,14619_right,0.75540245,0.14621098,0.024660822
11642,14620_left,0.9875903,0.009964274,0.008267034
11643,14620_right,0.024936983,0.0395336,0.9528175
11644,14621_left,0.059852332,0.93222106,0.045204498
11645,14621_right,0.98097265,0.01590884,0.008656151
11646,14626_left,0.9847894,0.010788155,0.009541601
11647,14626_right,0.98754686,0.010000193,0.008272502
11648,14627_left,0.9741449,0.022173556,0.009029218
11649,14627_right,0.98021954,0.016145274,0.009367897
11650,14628_left,0.051447824,0.94124913,0.046982154
11651,14628_right,0.056674447,0.9322056,0.049791135
11652,14630_left,0.9875546,0.01000245,0.0082539525
11653,14630_right,0.98759127,0.009964849,0.008266389
11654,14631_left,0.98759115,0.009964773,0.00826648
11655,14631_right,0.98759115,0.009964821,0.008266444
11656,14632_left,0.047334578,0.94028103,0.053750265
11657,14632_right,0.026295377,0.726034,0.24404064
11658,14634_left,0.9875908,0.009965333,0.008266151
11659,14634_right,0.98759127,0.0099648535,0.008266389
11660,14638_left,0.9833277,0.014084502,0.007694955
11661,14638_right,0.9874763,0.0100458795,0.008289524
11662,14640_left,0.88722533,0.09077893,0.012701624
11663,14640_right,0.9760016,0.017648373,0.009577235
11664,14645_left,0.043860063,0.9494515,0.051046412
11665,14645_right,0.049085144,0.94430596,0.047719292
11666,14648_left,0.94469804,0.045852505,0.013281516
11667,14648_right,0.98744696,0.010104423,0.0082538
11668,14650_left,0.98759127,0.009964858,0.008266389
11669,14650_right,0.9875907,0.009965168,0.008266537
11670,14653_left,0.07312196,0.9157071,0.045099694
11671,14653_right,0.052500214,0.94016016,0.047394004
11672,14654_left,0.23916928,0.72869945,0.029519996
11673,14654_right,0.061056618,0.8295061,0.1357402
11674,14655_left,0.9130441,0.07914469,0.010303947
11675,14655_right,0.31660616,0.6717382,0.020101456
11676,14656_left,0.023153944,0.12919784,0.9004303
11677,14656_right,0.472628,0.5581918,0.008517434
11678,14664_left,0.98448884,0.009436517,0.010748758
11679,14664_right,0.98401874,0.01312305,0.008471902
11680,14665_left,0.8621736,0.040461328,0.096867986
11681,14665_right,0.9867617,0.010714658,0.008206332
11682,14671_left,0.10490738,0.27958044,0.38511544
11683,14671_right,0.94065785,0.04113701,0.009740312
11684,14672_left,0.37844545,0.6293119,0.020633612
11685,14672_right,0.98758173,0.009969206,0.008268141
11686,14674_left,0.98759115,0.009964881,0.008266409
11687,14674_right,0.98759127,0.009964858,0.008266381
11688,14675_left,0.9621717,0.030670838,0.011223613
11689,14675_right,0.986389,0.011025851,0.008345039
11690,14677_left,0.80768514,0.20682968,0.010041086
11691,14677_right,0.98599863,0.0114123225,0.008259774
11692,14680_left,0.03195902,0.4409007,0.48819864
11693,14680_right,0.043340772,0.95027786,0.050963577
11694,14681_left,0.074258804,0.88867193,0.06474808
11695,14681_right,0.90163314,0.07898751,0.014495082
11696,14683_left,0.9790015,0.016051266,0.011523054
11697,14683_right,0.9868911,0.010552052,0.008310201
11698,14684_left,0.02838282,0.14352737,0.8413023
11699,14684_right,0.02936386,0.2748378,0.7167852
11700,14685_left,0.98759115,0.009964811,0.008266441
11701,14685_right,0.987588,0.009964266,0.008268161
11702,14687_left,0.06378085,0.8619371,0.10525316
11703,14687_right,0.9843477,0.012549151,0.009173328
11704,14688_left,0.46433288,0.5248005,0.019840572
11705,14688_right,0.053545944,0.9401706,0.043953724
11706,14692_left,0.02472799,0.039115842,0.9541519
11707,14692_right,0.03184474,0.8300061,0.18671432
11708,14695_left,0.030427981,0.2431363,0.72425693
11709,14695_right,0.024941111,0.052245025,0.94093496
11710,14697_left,0.9543415,0.040003736,0.010499079
11711,14697_right,0.02372893,0.053277787,0.9401964
11712,14698_left,0.11566221,0.88273984,0.025385145
11713,14698_right,0.19552031,0.7973012,0.035007488
11714,14701_left,0.98759115,0.00996484,0.0082664285
11715,14701_right,0.98759115,0.009964821,0.00826642
11716,14702_left,0.98758996,0.009965583,0.008266397
11717,14702_right,0.37780967,0.20236725,0.15495418
11718,14703_left,0.024808645,0.04179171,0.9513454
11719,14703_right,0.02470711,0.039043132,0.9542558
11720,14710_left,0.8063782,0.16995558,0.010170603
11721,14710_right,0.15585405,0.83493924,0.025316011
11722,14711_left,0.92769986,0.034965396,0.013583874
11723,14711_right,0.9868217,0.010272354,0.008581878
11724,14712_left,0.02401255,0.04480371,0.9505244
11725,14712_right,0.9535153,0.022899926,0.022856131
11726,14715_left,0.055642735,0.9215841,0.05780813
11727,14715_right,0.051287193,0.940711,0.048456676
11728,14716_left,0.837434,0.17180537,0.008593254
11729,14716_right,0.044016782,0.94388,0.05495081
11730,14718_left,0.05759333,0.81021446,0.118294545
11731,14718_right,0.9592393,0.029360475,0.01835117
11732,14721_left,0.045173164,0.93816817,0.057702642
11733,14721_right,0.27410161,0.7238204,0.016215632
11734,14723_left,0.98758715,0.009967578,0.008268355
11735,14723_right,0.987591,0.009964783,0.00826651
11736,14724_left,0.024954492,0.039187394,0.95352644
11737,14724_right,0.024773369,0.042759907,0.9505253
11738,14726_left,0.9875909,0.009964651,0.008266647
11739,14726_right,0.9875881,0.009967616,0.008266155
11740,14731_left,0.02471312,0.039231874,0.95403737
11741,14731_right,0.024929142,0.05878612,0.93170977
11742,14747_left,0.9814363,0.013544159,0.011469344
11743,14747_right,0.0595392,0.9321669,0.046418376
11744,14748_left,0.7719084,0.18317132,0.023526294
11745,14748_right,0.033782594,0.8880747,0.12962572
11746,14749_left,0.049718358,0.94174844,0.05094377
11747,14749_right,0.28995162,0.65584534,0.05730658
11748,14750_left,0.20212387,0.78965664,0.03506438
11749,14750_right,0.27270573,0.7040079,0.040747195
11750,14751_left,0.98759127,0.00996483,0.008266409
11751,14751_right,0.98759127,0.009964849,0.008266386
11752,14752_left,0.045847405,0.940969,0.05634732
11753,14752_right,0.9823827,0.013438866,0.010918593
11754,14753_left,0.04147483,0.93291795,0.06335319
11755,14753_right,0.08353524,0.658414,0.2039467
11756,14754_left,0.98759127,0.0099648535,0.008266386
11757,14754_right,0.98759127,0.00996484,0.008266397
11758,14756_left,0.024426114,0.048349142,0.9454043
11759,14756_right,0.024996376,0.042180467,0.9507584
11760,14760_left,0.039319314,0.9337292,0.067627355
11761,14760_right,0.68492854,0.29581115,0.009736578
11762,14761_left,0.02501012,0.11027998,0.9027066
11763,14761_right,0.9875826,0.009971507,0.008267812
11764,14762_left,0.9875058,0.010043367,0.0082640555
11765,14762_right,0.9845804,0.012347655,0.0088664135
11766,14763_left,0.042485334,0.9318833,0.065899506
11767,14763_right,0.04576852,0.94534695,0.052306566
11768,14764_left,0.04268403,0.74555635,0.21396688
11769,14764_right,0.035745982,0.52189684,0.42716363
11770,14765_left,0.04448567,0.93298936,0.06128561
11771,14765_right,0.04324997,0.950094,0.051077884
11772,14767_left,0.025479754,0.33414257,0.64755833
11773,14767_right,0.025537716,0.042360168,0.950349
11774,14770_left,0.028012078,0.06719081,0.9213693
11775,14770_right,0.07539234,0.8928798,0.067381695
11776,14773_left,0.9875893,0.009966523,0.008266311
11777,14773_right,0.98756135,0.009991317,0.008267328
11778,14774_left,0.98758245,0.009968613,0.008269811
11779,14774_right,0.987591,0.009964915,0.008266452
11780,14778_left,0.043061797,0.9481191,0.05307188
11781,14778_right,0.98638654,0.011102866,0.0081620915
11782,14780_left,0.98757833,0.009956357,0.008275984
11783,14780_right,0.98758775,0.009962459,0.00826902
11784,14784_left,0.12981397,0.49485284,0.12835659
11785,14784_right,0.9841504,0.012186709,0.00903238
11786,14788_left,0.9808914,0.01546677,0.008688109
11787,14788_right,0.97976595,0.016328437,0.009512116
11788,14793_left,0.0507168,0.93379873,0.057390295
11789,14793_right,0.029316531,0.24406046,0.7213347
11790,14805_left,0.025966618,0.38093853,0.591087
11791,14805_right,0.04218871,0.8814139,0.09990361
11792,14806_left,0.70170814,0.06455796,0.15282808
11793,14806_right,0.9875864,0.009965705,0.008268993
11794,14807_left,0.02521086,0.04590766,0.9464087
11795,14807_right,0.024649195,0.041390188,0.9519869
11796,14810_left,0.11306986,0.87287515,0.041791253
11797,14810_right,0.63362366,0.35405046,0.014650089
11798,14811_left,0.9874414,0.010015916,0.008341397
11799,14811_right,0.9875909,0.009964721,0.008266573
11800,14816_left,0.14426066,0.861992,0.0250839
11801,14816_right,0.9875908,0.009964665,0.008266686
11802,14819_left,0.9875471,0.010004593,0.008266436
11803,14819_right,0.9875901,0.009965813,0.008266558
11804,14824_left,0.88574404,0.08912213,0.01267228
